time,value
58.0668,-347861.8171
58.1251,-347960.0104
58.1834,-348031.5756
58.2417,-348119.6686
58.3,-348196.4939
58.3583,-348289.9632
58.4166,-348348.2371
58.4749,-348425.4435
58.5332,-348506.5376
58.5915,-348586.1653
58.6498,-348652.6502
58.7081,-348732.7022
58.7664,-348791.1354
58.8247,-348879.5613
58.883,-348956.7742
58.9413,-349039.9117
58.9996,-349100.6552
59.0579,-349189.7844
59.1162,-349256.1727
59.1745,-349327.2452
59.2328,-349403.019
59.2911,-349476.2487
59.3494,-349550.0421
59.4077,-349625.1481
59.466,-349695.7016
59.5243,-349761.0482
59.5826,-349851.1149
59.6409,-349920.1453
59.6992,-350004.2939
59.7575,-350071.8355
59.8158,-350151.2742
59.8741,-350224.8542
59.9324,-350300.1142
59.9907,-350374.7183
60.049,-350441.9162
60.1073,-350517.4075
60.1656,-350587.8137
60.2239,-350665.4405
60.2822,-350730.8533
60.3405,-350815.9265
60.3988,-350873.0696
60.4571,-350949.7249
60.5154,-351030.5004
60.5737,-351105.8457
60.632,-351168.8414
60.6903,-351239.2814
60.7486,-351307.2079
60.8069,-351386.1125
60.8652,-351460.3615
60.9235,-351524.1318
60.9818,-351609.4961
61.0401,-351669.4789
61.0984,-351749.1371
61.1567,-351824.1938
61.215,-351879.7327
61.2733,-351958.6133
61.3316,-352021.9835
61.3899,-352084.9137
61.4482,-352145.0011
61.5065,-352211.9301
61.5648,-352272.0288
61.6231,-352342.9679
61.6814,-352405.7605
61.7397,-352480.2819
61.798,-352545.6379
61.8563,-352613.4151
61.9146,-352681.5953
61.9729,-352738.4082
62.0312,-352805.3976
62.0895,-352884.3127
62.1478,-352943.48
62.2061,-353008.3711
62.2644,-353083.6304
62.3227,-353161.5246
62.381,-353214.7831
62.4393,-353289.9473
62.4976,-353343.2492
62.5559,-353407.035
62.6142,-353476.1429
62.6725,-353535.9049
62.7308,-353594.7994
62.7891,-353655.4264
62.8474,-353717.4175
62.9057,-353784.5569
62.964,-353844.9544
63.0223,-353907.5073
63.0806,-353965.4282
63.1389,-354024.6445
63.1972,-354065.1306
63.2555,-354125.4481
63.3138,-354186.965
63.3721,-354251.9995
63.4304,-354301.7975
63.4887,-354365.6837
63.547,-354421.8959
63.6053,-354490.6719
63.6636,-354549.1522
63.7219,-354594.4997
63.7802,-354666.991
63.8385,-354737.0629
63.8968,-354802.364
63.9551,-354873.8079
64.0134,-354941.9394
64.0717,-355009.8602
64.13,-355078.3997
64.1883,-355147.2319
64.2466,-355198.563
64.3049,-355253.4989
64.3632,-355293.3507
64.4215,-355347.9868
64.4798,-355380.8265
64.5381,-355440.4579
64.5964,-355496.4717
64.6547,-355548.1832
64.713,-355607.3903
64.7713,-355671.2683
64.8296,-355725.3789
64.8879,-355789.0298
64.9462,-355854.8922
65.0045,-355895.7211
65.0628,-355946.6759
65.1211,-356019.6511
65.1794,-356062.5236
65.2377,-356116.8084
65.296,-356150.2569
65.3543,-356223.1061
65.4126,-356276.0003
65.4709,-356325.6883
65.5292,-356375.6422
65.5875,-356443.3136
65.6458,-356500.96
65.7041,-356558.803
65.7624,-356617.8113
65.8207,-356677.5681
65.879,-356751.7352
65.9373,-356805.781
65.9956,-356857.111
66.0539,-356922.9937
66.1122,-356971.3196
66.1705,-357026.1232
66.2288,-357062.0813
66.2871,-357114.4837
66.3454,-357167.2469
66.4037,-357224.909
66.462,-357274.1975
66.5203,-357321.1969
66.5786,-357376.3592
66.6369,-357427.4779
66.6952,-357464.7684
66.7535,-357521.3091
66.8118,-357572.565
66.8701,-357629.0796
66.9284,-357682.6122
66.9867,-357736.1344
67.045,-357787.4782
67.1033,-357834.8368
67.1616,-357897.7795
67.2199,-357951.4729
67.2782,-357976.9219
67.3365,-358034.0216
67.3948,-358079.9589
67.4531,-358122.8484
67.5114,-358160.8367
67.5697,-358213.7905
67.628,-358248.1676
67.6863,-358306.5185
67.7446,-358351.8574
67.8029,-358397.2168
67.8612,-358451.7567
67.9195,-358495.5022
67.9778,-358531.0061
68.0361,-358563.9908
68.0944,-358613.1506
68.1527,-358656.6412
68.211,-358693.2898
68.2693,-358736.8151
68.3276,-358786.6815
68.3859,-358825.7736
68.4442,-358877.0125
68.5025,-358927.3625
68.5608,-358980.885
68.6191,-359014.7385
68.6774,-359065.8407
68.7357,-359114.8748
68.794,-359165.5173
68.8523,-359206.7955
68.9106,-359252.3044
68.9689,-359290.9987
69.0272,-359339.993
69.0855,-359374.4648
69.1438,-359421.6425
69.2021,-359451.7679
69.2604,-359501.6089
69.3187,-359543.3455
69.377,-359588.6825
69.4353,-359630.7452
69.4936,-359685.1635
69.5519,-359735.3772
69.6102,-359782.235
