time,value
91.1229,5760.1277987
91.1812,5760.1859174
91.2395,5760.105015
91.2978,5760.0345444
91.3561,5760.1904679
91.4144,5760.1009357
91.4727,5760.2178183
91.531,5760.1986147
91.5893,5760.4555578
91.6476,5760.3126709
91.7059,5760.3265763
91.7642,5760.4103009
91.8225,5759.9559341
91.8808,5759.6146203
91.9391,5759.6618003
91.9974,5759.5549459
92.0557,5759.2991614
92.114,5759.3000209
92.1723,5759.0685367
92.2306,5759.3140295
92.2889,5759.1215761
92.3472,5759.1092129
92.4055,5759.2062852
92.4638,5759.4140416
92.5221,5759.346657
92.5804,5759.2184165
92.6387,5759.1398216
92.697,5758.9297705
92.7553,5758.8142154
92.8136,5758.8167826
92.8719,5758.5222752
92.9302,5758.4888481
92.9885,5758.2419534
93.0468,5758.3265126
93.1051,5758.1931608
93.1634,5758.1228864
93.2217,5758.1408421
93.28,5757.9099075
93.3383,5757.8490032
93.3966,5757.5295773
93.4549,5757.9739886
93.5132,5757.8694419
93.5715,5758.133705
93.6298,5758.4033496
93.6881,5758.3606567
93.7464,5758.0453093
93.8047,5758.4594296
93.863,5758.3377488
93.9213,5758.4583072
93.9796,5758.485601
94.0379,5758.9033056
94.0962,5758.7401958
94.1545,5758.8803992
94.2128,5758.8037876
94.2711,5759.1442924
94.3294,5758.8309297
94.3877,5758.865903
94.446,5758.8799951
94.5043,5759.0387891
94.5626,5758.7618534
94.6209,5759.1573897
94.6792,5759.4059082
94.7375,5759.4019229
94.7958,5759.5841577
94.8541,5759.7128026
94.9124,5759.8025414
94.9707,5759.866119
95.029,5759.8978554
95.0873,5760.0069192
95.1456,5759.8845604
95.2039,5759.7178948
95.2622,5760.2493072
95.3205,5760.1797363
95.3788,5760.0395395
95.4371,5759.987024
95.4954,5760.0136283
95.5537,5760.0929825
95.612,5760.0141953
95.6703,5759.9983349
95.7286,5760.0662218
95.7869,5760.0327611
95.8452,5760.0699143
95.9035,5760.4212441
95.9618,5760.4143602
96.0201,5760.6456427
96.0784,5760.4541486
96.1367,5760.222365
96.195,5760.2958032
96.2533,5760.1172564
96.3116,5760.1257287
96.3699,5760.1954652
96.4282,5760.0118489
96.4865,5759.9399413
96.5448,5760.4045161
96.6031,5760.4150732
96.6614,5760.5432258
96.7197,5760.3657548
96.778,5760.5154243
96.8363,5760.8789038
96.8946,5760.9011785
96.9529,5761.1948215
97.0112,5760.6847085
97.0695,5760.9472424
97.1278,5760.9065642
97.1861,5760.6822368
97.2444,5760.6418311
97.3027,5760.4813782
97.361,5760.2615739
97.4193,5760.3309921
97.4776,5760.1797725
97.5359,5760.5666143
97.5942,5760.5643414
97.6525,5760.3134523
97.7108,5760.5810483
97.7691,5760.5746723
97.8274,5760.5856328
97.8857,5760.738601
97.944,5760.7135147
98.0023,5760.8927259
98.0606,5760.7588859
98.1189,5761.0997244
98.1772,5761.2435954
98.2355,5761.3205217
98.2938,5761.4532865
98.3521,5761.4936828
98.4104,5761.4556314
98.4687,5761.5073394
98.527,5761.3356287
98.5853,5760.9181775
98.6436,5761.4540029
98.7019,5761.6214214
98.7602,5761.3586521
98.8185,5761.680977
98.8768,5761.606707
98.9351,5761.7754537
98.9934,5761.5723642
99.0517,5762.039155
99.11,5762.3468237
99.1683,5761.9096046
99.2266,5762.0122828
99.2849,5761.5596274
99.3432,5761.5458276
99.4015,5761.7005812
99.4598,5761.7311959
99.5181,5761.7222407
99.5764,5761.9109391
99.6347,5761.7761259
99.693,5762.164698
99.7513,5762.0523191
99.8096,5761.8558466
99.8679,5761.8470605
99.9262,5761.873835
99.9845,5762.1563883
100.0428,5762.2109247
100.1011,5762.0286386
100.1594,5762.1294624
100.2177,5762.0005624
100.276,5761.7665326
100.3343,5761.5057504
100.3926,5761.7403579
100.4509,5761.4899543
100.5092,5761.5291033
100.5675,5761.452189
100.6258,5761.2738625
100.6841,5761.2976754
100.7424,5761.3392093
100.8007,5761.3889869
100.859,5761.3812288
100.9173,5761.1699961
100.9756,5761.2411067
101.0339,5760.9015779
101.0922,5760.6548826
101.1505,5760.8188949
101.2088,5760.7603715
101.2671,5760.5584799
101.3254,5760.6939562
101.3837,5760.5650611
101.442,5760.4334898
101.5003,5760.5352962
101.5586,5760.6014128
101.6169,5760.4211658
101.6752,5760.3528313
101.7335,5760.2108118
101.7918,5760.4240347
101.8501,5760.3556644
101.9084,5760.3886793
101.9667,5759.9768801
102.025,5759.9259558
102.0833,5759.9127826
102.1416,5759.9493804
102.1999,5759.8608285
102.2582,5760.0249368
102.3165,5760.110004
102.3748,5760.1829117
102.4331,5760.2108253
102.4914,5760.3866762
102.5497,5760.5125648
102.608,5760.6647156
102.6663,5760.8051093
102.7246,5760.6854929
102.7829,5760.7077802
102.8412,5760.4529157
102.8995,5760.4044212
102.9578,5760.3767819
103.0161,5760.3999775
103.0744,5760.3175275
103.1327,5760.1338321
103.191,5760.1824489
103.2493,5760.4024264
103.3076,5760.5436537
103.3659,5760.4936171
103.4242,5760.658656
103.4825,5760.4154335
103.5408,5760.2849944
103.5991,5760.2375292
103.6574,5760.1848943
103.7157,5760.1364519
103.774,5760.1356563
103.8323,5760.1969035
103.8906,5760.5030485
103.9489,5760.1908034
104.0072,5760.4008248
104.0655,5760.0394083
104.1238,5760.4242948
104.1821,5760.1860527
104.1821,5760.1860527
104.1821,5760.1860527
104.1821,5760.1860527
104.1821,5760.1860527
104.2404,5760.2510898
104.2987,5759.806583
104.357,5760.1118577
104.4153,5760.0421459
104.4736,5760.2937051
104.5319,5760.1033333
104.5902,5759.9814285
104.6485,5760.1638033
104.7068,5759.7316472
104.7651,5759.9652022
104.8234,5760.0838488
104.8817,5760.1975167
104.94,5760.1546452
104.9983,5760.130532
105.0566,5760.2113979
105.1149,5760.1956679
105.1732,5760.1418492
105.2315,5760.0990438
105.2898,5760.1260117
105.3481,5760.155806
105.4064,5760.2764679
105.4647,5760.4102844
105.523,5760.3365651
105.5813,5760.3653674
105.6396,5760.2262391
105.6979,5760.2756911
105.7562,5760.3778757
105.8145,5760.2639448
105.8728,5760.2919842
105.9311,5760.5318226
105.9894,5760.4028592
106.0477,5760.6572839
106.106,5760.5749851
106.1643,5760.5474172
106.2226,5760.3253421
106.2809,5760.4653547
106.3392,5760.3383866
106.3975,5760.6086014
106.4558,5760.8131679
106.5141,5760.6478749
106.5724,5760.1418473
106.6307,5760.3604179
106.689,5760.4573762
106.7473,5760.3453885
106.8056,5759.9806151
106.8639,5759.9684701
106.9222,5759.9618833
106.9805,5760.0617629
107.0388,5760.0129785
107.0971,5759.6991552
107.1554,5759.6899626
107.2137,5759.7903288
107.272,5759.7277753
107.3303,5759.7644643
107.3886,5759.8562359
107.4469,5759.8871802
107.5052,5759.4466074
107.5635,5759.7382875
107.6218,5759.5974449
107.6801,5759.2197646
107.7384,5759.1039414
107.7967,5759.0091352
107.855,5759.0738961
107.9133,5759.2504763
107.9716,5759.3504686
108.0299,5759.3714761
108.0882,5759.4773041
108.1465,5759.8344609
108.2048,5759.7565207
108.2631,5759.9228478
108.3214,5760.0007005
108.3797,5760.5674725
108.438,5760.4992354
108.4963,5760.7057873
108.5546,5760.4784229
108.6129,5760.814157
108.6712,5760.7374927
108.7295,5761.0699289
108.7878,5761.1653943
108.8461,5761.3694174
108.9044,5761.3914921
108.9627,5761.5523432
109.021,5761.7076571
109.0793,5761.8644383
109.1376,5762.0241614
109.1959,5761.9416649
109.2542,5762.0981366
109.3125,5762.0071998
109.3708,5761.7937285
109.4291,5761.6818307
109.4874,5761.7037367
109.5457,5761.7321918
109.604,5761.4641326
109.6623,5761.346012
109.7206,5761.4448849
109.7789,5761.3249227
109.8372,5761.4158503
109.8955,5761.501699
109.9538,5761.4917997
110.0121,5761.6588879
110.0704,5761.8324383
110.1287,5761.6452736
110.187,5761.3406425
110.2453,5760.9144846
110.3036,5760.6283052
110.3619,5760.5229114
110.4202,5760.1941308
110.4785,5760.6736888
110.5368,5760.6853111
110.5951,5760.8511949
110.6534,5761.0338902
110.7117,5761.2975834
110.77,5761.3503482
110.8283,5761.0504902
110.8866,5761.1800368
110.9449,5760.721197
111.0032,5760.8068878
111.0615,5760.7205039
111.1198,5760.6778011
111.1781,5760.9535931
111.2364,5760.8487954
111.2947,5760.8587181
111.353,5760.5316979
111.4113,5760.4763089
111.4696,5760.3556642
111.5279,5760.2167785
111.5862,5760.2586816
111.6445,5760.4643089
111.7028,5760.4589679
111.7611,5760.4878383
111.8194,5760.4476617
111.8777,5760.1191875
111.936,5760.1102277
111.9943,5760.4046234
112.0526,5760.6936938
112.1109,5760.5428318
112.1692,5760.7599147
112.2275,5760.812758
112.2858,5760.7221851
112.3441,5760.8843429
112.4024,5760.9147916
112.4607,5761.0856949
112.519,5761.0655406
112.5773,5761.102886
112.6356,5761.0187894
