time,value
221.7149,-0.22677852966
221.74405,-0.22677869337
221.7732,-0.22677886499
221.80235,-0.22677904534
221.8315,-0.22677923427
221.86065,-0.22677943243
221.8898,-0.22677964082
221.91895,-0.22677985921
221.9481,-0.22678008665
221.97725,-0.2267803229
222.0064,-0.22678056769
222.03555,-0.22678082081
222.0647,-0.22678108217
222.09385,-0.22678135138
222.123,-0.22678162755
222.15215,-0.22678190941
222.1813,-0.22678219558
222.21045,-0.22678248637
222.2396,-0.22678278246
222.26875,-0.22678308459
222.2979,-0.22678339247
222.32705,-0.22678370597
222.3562,-0.22678402503
222.38535,-0.22678434955
222.4145,-0.22678467938
222.44365,-0.22678501555
222.4728,-0.22678535858
222.50195,-0.22678570882
222.5311,-0.22678606578
222.56025,-0.22678642882
222.5894,-0.22678679822
222.61855,-0.22678717466
222.6477,-0.22678755771
222.67685,-0.22678794825
222.706,-0.22678834695
222.73515,-0.22678875385
222.7643,-0.22678916833
222.79345,-0.22678959031
222.8226,-0.22679002003
222.85175,-0.22679045809
222.8809,-0.22679090384
222.91005,-0.22679135707
222.9392,-0.22679181735
222.96835,-0.22679228416
222.9975,-0.22679275707
223.02665,-0.22679323569
223.0558,-0.22679372019
223.08495,-0.22679421093
223.1141,-0.22679470716
223.14325,-0.22679520856
223.1724,-0.22679571593
223.20155,-0.22679623032
223.2307,-0.22679675199
223.25985,-0.22679728107
223.289,-0.22679781788
223.31815,-0.22679836253
223.3473,-0.22679891465
223.37645,-0.22679947477
223.4056,-0.22680004297
223.43475,-0.22680061992
223.4639,-0.22680120503
223.49305,-0.22680179707
223.5222,-0.22680239542
223.55135,-0.22680299954
223.5805,-0.22680360863
223.60965,-0.22680422251
223.6388,-0.22680484124
223.66795,-0.22680546406
223.6971,-0.2268060906
223.72625,-0.22680672064
223.7554,-0.22680735467
223.78455,-0.2268079931
223.8137,-0.22680863656
223.84285,-0.22680928616
223.872,-0.22680994215
223.90115,-0.22681060445
223.9303,-0.2268112726
223.95945,-0.22681194703
223.9886,-0.22681262807
224.01775,-0.22681331535
224.0469,-0.2268140088
224.07605,-0.22681470922
224.1052,-0.2268154168
224.13435,-0.22681613206
224.1635,-0.22681685552
224.19265,-0.22681758803
224.2218,-0.22681833041
224.25095,-0.2268190826
224.2801,-0.22681984472
224.30925,-0.22682061777
224.3384,-0.2268214015
224.36755,-0.2268221952
224.3967,-0.22682299873
224.42585,-0.22682381151
224.455,-0.22682463342
224.48415,-0.22682546402
224.5133,-0.22682630218
224.54245,-0.22682714721
224.5716,-0.22682799891
224.60075,-0.22682885626
224.6299,-0.22682971837
224.65905,-0.22683058458
224.6882,-0.22683145349
224.71735,-0.22683232407
224.7465,-0.22683319497
224.77565,-0.22683406617
224.8048,-0.22683493809
224.83395,-0.22683581055
224.8631,-0.22683668323
224.89225,-0.22683755666
224.9214,-0.22683843104
224.95055,-0.22683930625
224.9797,-0.22684018291
225.00885,-0.22684106159
225.038,-0.22684194296
225.06715,-0.22684282722
225.0963,-0.22684371433
225.12545,-0.22684460532
225.1546,-0.22684550114
225.18375,-0.2268464019
225.2129,-0.22684730739
225.24205,-0.22684821796
225.2712,-0.22684913349
225.30035,-0.22685005343
225.3295,-0.22685097721
225.35865,-0.22685190463
225.3878,-0.2268528354
225.41695,-0.22685376866
225.4461,-0.22685470231
225.47525,-0.22685563594
225.5044,-0.22685657017
225.53355,-0.22685750492
225.5627,-0.22685843944
225.59185,-0.22685937408
225.621,-0.22686030891
225.65015,-0.22686124399
225.6793,-0.22686217865
225.70845,-0.22686311295
225.7376,-0.22686404733
225.76675,-0.22686498271
225.7959,-0.2268659191
225.82505,-0.22686685696
225.8542,-0.22686779701
225.88335,-0.22686873981
225.9125,-0.22686968579
225.94165,-0.2268706356
225.9708,-0.22687159059
225.99995,-0.22687255225
226.0291,-0.22687352142
226.05825,-0.22687449832
226.0874,-0.22687548231
226.11655,-0.22687647396
226.1457,-0.22687747415
226.17485,-0.2268784834
226.204,-0.22687950157
226.23315,-0.2268805283
226.2623,-0.22688156342
226.29145,-0.22688260686
226.3206,-0.22688365828
226.34975,-0.22688471753
226.3789,-0.22688578492
226.40805,-0.22688686006
226.4372,-0.22688794174
226.46635,-0.22688902935
226.4955,-0.22689012175
226.52465,-0.22689121847
226.5538,-0.2268923179
226.58295,-0.22689341855
226.6121,-0.22689451921
226.64125,-0.22689561895
226.6704,-0.226896717
226.69955,-0.22689781294
226.7287,-0.22689890628
226.75785,-0.22689999656
226.787,-0.22690108362
226.81615,-0.22690216742
226.8453,-0.22690324801
226.87445,-0.22690432537
226.9036,-0.22690539935
226.93275,-0.22690647004
226.9619,-0.22690753666
226.99105,-0.22690859859
